group,subgroup,category,year,key,value
Männer,15-24-jährig,medicament_consumption,1997,heart,NA
Männer,25-34-jährig,medicament_consumption,1997,heart,5e-4
Männer,35-44-jährig,medicament_consumption,1997,heart,0.0105
Männer,45-54-jährig,medicament_consumption,1997,heart,0.0454
Männer,55-64-jährig,medicament_consumption,1997,heart,0.0959
Männer,65-74-jährig,medicament_consumption,1997,heart,0.1791
Männer,75+-jährig,medicament_consumption,1997,heart,0.2871
Frauen,15-24-jährig,medicament_consumption,1997,heart,2e-4
Frauen,25-34-jährig,medicament_consumption,1997,heart,0.0019
Frauen,35-44-jährig,medicament_consumption,1997,heart,0.008
Frauen,45-54-jährig,medicament_consumption,1997,heart,0.0209
Frauen,55-64-jährig,medicament_consumption,1997,heart,0.0679
Frauen,65-74-jährig,medicament_consumption,1997,heart,0.1448
Frauen,75+-jährig,medicament_consumption,1997,heart,0.3084
Männer,15-24-jährig,medicament_consumption,1997,sleep,0.0031
Männer,25-34-jährig,medicament_consumption,1997,sleep,0.0078000000000000005
Männer,35-44-jährig,medicament_consumption,1997,sleep,0.015300000000000001
Männer,45-54-jährig,medicament_consumption,1997,sleep,0.0281
Männer,55-64-jährig,medicament_consumption,1997,sleep,0.0331
Männer,65-74-jährig,medicament_consumption,1997,sleep,0.08109999999999999
Männer,75+-jährig,medicament_consumption,1997,sleep,0.183
Frauen,15-24-jährig,medicament_consumption,1997,sleep,0.0069
Frauen,25-34-jährig,medicament_consumption,1997,sleep,0.019799999999999998
Frauen,35-44-jährig,medicament_consumption,1997,sleep,0.0216
Frauen,45-54-jährig,medicament_consumption,1997,sleep,0.0513
Frauen,55-64-jährig,medicament_consumption,1997,sleep,0.092
Frauen,65-74-jährig,medicament_consumption,1997,sleep,0.152
Frauen,75+-jährig,medicament_consumption,1997,sleep,0.2796
Männer,15-24-jährig,medicament_consumption,2002,dolor,0.0815
Männer,25-34-jährig,medicament_consumption,2002,dolor,0.0935
Männer,35-44-jährig,medicament_consumption,2002,dolor,0.1183
Männer,45-54-jährig,medicament_consumption,2002,dolor,0.09880000000000001
Männer,55-64-jährig,medicament_consumption,2002,dolor,0.12119999999999999
Männer,65-74-jährig,medicament_consumption,2002,dolor,0.1241
Männer,75+-jährig,medicament_consumption,2002,dolor,0.1437
Frauen,15-24-jährig,medicament_consumption,2002,dolor,0.1518
Frauen,25-34-jährig,medicament_consumption,2002,dolor,0.18280000000000002
Frauen,35-44-jährig,medicament_consumption,2002,dolor,0.1814
Frauen,45-54-jährig,medicament_consumption,2002,dolor,0.18030000000000002
Frauen,55-64-jährig,medicament_consumption,2002,dolor,0.1597
Frauen,65-74-jährig,medicament_consumption,2002,dolor,0.1936
Frauen,75+-jährig,medicament_consumption,2002,dolor,0.2257
Männer,15-24-jährig,medicament_consumption,2002,hpyertense,0.0046
Männer,25-34-jährig,medicament_consumption,2002,hpyertense,0.0137
Männer,35-44-jährig,medicament_consumption,2002,hpyertense,0.0332
Männer,45-54-jährig,medicament_consumption,2002,hpyertense,0.0796
Männer,55-64-jährig,medicament_consumption,2002,hpyertense,0.2109
Männer,65-74-jährig,medicament_consumption,2002,hpyertense,0.3539
Männer,75+-jährig,medicament_consumption,2002,hpyertense,0.3517
Frauen,15-24-jährig,medicament_consumption,2002,hpyertense,0.008100000000000001
Frauen,25-34-jährig,medicament_consumption,2002,hpyertense,0.004699999999999999
Frauen,35-44-jährig,medicament_consumption,2002,hpyertense,0.0219
Frauen,45-54-jährig,medicament_consumption,2002,hpyertense,0.0721
Frauen,55-64-jährig,medicament_consumption,2002,hpyertense,0.2169
Frauen,65-74-jährig,medicament_consumption,2002,hpyertense,0.3482
Frauen,75+-jährig,medicament_consumption,2002,hpyertense,0.4292
Männer,15-24-jährig,medicament_consumption,2002,hychlorest,7.000000000000001e-4
Männer,25-34-jährig,medicament_consumption,2002,hychlorest,0.0039000000000000003
Männer,35-44-jährig,medicament_consumption,2002,hychlorest,0.0187
Männer,45-54-jährig,medicament_consumption,2002,hychlorest,0.055999999999999994
Männer,55-64-jährig,medicament_consumption,2002,hychlorest,0.1084
Männer,65-74-jährig,medicament_consumption,2002,hychlorest,0.1605
Männer,75+-jährig,medicament_consumption,2002,hychlorest,0.1284
Frauen,15-24-jährig,medicament_consumption,2002,hychlorest,7.000000000000001e-4
Frauen,25-34-jährig,medicament_consumption,2002,hychlorest,0.0012
Frauen,35-44-jährig,medicament_consumption,2002,hychlorest,0.0034999999999999996
Frauen,45-54-jährig,medicament_consumption,2002,hychlorest,0.0191
Frauen,55-64-jährig,medicament_consumption,2002,hychlorest,0.0641
Frauen,65-74-jährig,medicament_consumption,2002,hychlorest,0.1259
Frauen,75+-jährig,medicament_consumption,2002,hychlorest,0.1038
Männer,15-24-jährig,medicament_consumption,2002,heart,8e-4
Männer,25-34-jährig,medicament_consumption,2002,heart,0.0052
Männer,35-44-jährig,medicament_consumption,2002,heart,0.0091
Männer,45-54-jährig,medicament_consumption,2002,heart,0.038
Männer,55-64-jährig,medicament_consumption,2002,heart,0.0944
Männer,65-74-jährig,medicament_consumption,2002,heart,0.23440000000000003
Männer,75+-jährig,medicament_consumption,2002,heart,0.303
Frauen,15-24-jährig,medicament_consumption,2002,heart,0.0012
Frauen,25-34-jährig,medicament_consumption,2002,heart,0.0028000000000000004
Frauen,35-44-jährig,medicament_consumption,2002,heart,0.0072
Frauen,45-54-jährig,medicament_consumption,2002,heart,0.0143
Frauen,55-64-jährig,medicament_consumption,2002,heart,0.0479
Frauen,65-74-jährig,medicament_consumption,2002,heart,0.11710000000000001
Frauen,75+-jährig,medicament_consumption,2002,heart,0.2516
Männer,15-24-jährig,medicament_consumption,2002,sleep,0.0087
Männer,25-34-jährig,medicament_consumption,2002,sleep,0.0023
Männer,35-44-jährig,medicament_consumption,2002,sleep,0.012199999999999999
Männer,45-54-jährig,medicament_consumption,2002,sleep,0.0202
Männer,55-64-jährig,medicament_consumption,2002,sleep,0.032799999999999996
Männer,65-74-jährig,medicament_consumption,2002,sleep,0.0632
Männer,75+-jährig,medicament_consumption,2002,sleep,0.1366
Frauen,15-24-jährig,medicament_consumption,2002,sleep,0.0015
Frauen,25-34-jährig,medicament_consumption,2002,sleep,0.011000000000000001
Frauen,35-44-jährig,medicament_consumption,2002,sleep,0.0199
Frauen,45-54-jährig,medicament_consumption,2002,sleep,0.0481
Frauen,55-64-jährig,medicament_consumption,2002,sleep,0.056600000000000004
Frauen,65-74-jährig,medicament_consumption,2002,sleep,0.1189
Frauen,75+-jährig,medicament_consumption,2002,sleep,0.19820000000000002
Männer,15-24-jährig,medicament_consumption,2007,dolor,0.1103
Männer,25-34-jährig,medicament_consumption,2007,dolor,0.1528
Männer,35-44-jährig,medicament_consumption,2007,dolor,0.1582
Männer,45-54-jährig,medicament_consumption,2007,dolor,0.163
Männer,55-64-jährig,medicament_consumption,2007,dolor,0.1772
Männer,65-74-jährig,medicament_consumption,2007,dolor,0.16519999999999999
Männer,75+-jährig,medicament_consumption,2007,dolor,0.19949999999999998
Frauen,15-24-jährig,medicament_consumption,2007,dolor,0.16820000000000002
Frauen,25-34-jährig,medicament_consumption,2007,dolor,0.2097
Frauen,35-44-jährig,medicament_consumption,2007,dolor,0.2352
Frauen,45-54-jährig,medicament_consumption,2007,dolor,0.2697
Frauen,55-64-jährig,medicament_consumption,2007,dolor,0.2529
Frauen,65-74-jährig,medicament_consumption,2007,dolor,0.2658
Frauen,75+-jährig,medicament_consumption,2007,dolor,0.345
Männer,15-24-jährig,medicament_consumption,2007,hpyertense,0.003
Männer,25-34-jährig,medicament_consumption,2007,hpyertense,0.0085
Männer,35-44-jährig,medicament_consumption,2007,hpyertense,0.037599999999999995
Männer,45-54-jährig,medicament_consumption,2007,hpyertense,0.12269999999999999
Männer,55-64-jährig,medicament_consumption,2007,hpyertense,0.2616
Männer,65-74-jährig,medicament_consumption,2007,hpyertense,0.3973
Männer,75+-jährig,medicament_consumption,2007,hpyertense,0.5042
Frauen,15-24-jährig,medicament_consumption,2007,hpyertense,0.0027
Frauen,25-34-jährig,medicament_consumption,2007,hpyertense,0.0086
Frauen,35-44-jährig,medicament_consumption,2007,hpyertense,0.0277
Frauen,45-54-jährig,medicament_consumption,2007,hpyertense,0.09910000000000001
Frauen,55-64-jährig,medicament_consumption,2007,hpyertense,0.2022
Frauen,65-74-jährig,medicament_consumption,2007,hpyertense,0.36810000000000004
Frauen,75+-jährig,medicament_consumption,2007,hpyertense,0.5203
Männer,15-24-jährig,medicament_consumption,2007,hychlorest,NA
Männer,25-34-jährig,medicament_consumption,2007,hychlorest,0.0024
Männer,35-44-jährig,medicament_consumption,2007,hychlorest,0.0258
Männer,45-54-jährig,medicament_consumption,2007,hychlorest,0.0634
Männer,55-64-jährig,medicament_consumption,2007,hychlorest,0.1585
Männer,65-74-jährig,medicament_consumption,2007,hychlorest,0.2465
Männer,75+-jährig,medicament_consumption,2007,hychlorest,0.2162
Frauen,15-24-jährig,medicament_consumption,2007,hychlorest,NA
Frauen,25-34-jährig,medicament_consumption,2007,hychlorest,0.001
Frauen,35-44-jährig,medicament_consumption,2007,hychlorest,0.0078000000000000005
Frauen,45-54-jährig,medicament_consumption,2007,hychlorest,0.0233
Frauen,55-64-jährig,medicament_consumption,2007,hychlorest,0.0808
Frauen,65-74-jährig,medicament_consumption,2007,hychlorest,0.1826
Frauen,75+-jährig,medicament_consumption,2007,hychlorest,0.16579999999999998
Männer,15-24-jährig,medicament_consumption,2007,heart,0.0011
Männer,25-34-jährig,medicament_consumption,2007,heart,0.0037
Männer,35-44-jährig,medicament_consumption,2007,heart,0.009899999999999999
Männer,45-54-jährig,medicament_consumption,2007,heart,0.038900000000000004
Männer,55-64-jährig,medicament_consumption,2007,heart,0.1251
Männer,65-74-jährig,medicament_consumption,2007,heart,0.18
Männer,75+-jährig,medicament_consumption,2007,heart,0.3123
Frauen,15-24-jährig,medicament_consumption,2007,heart,0.0013
Frauen,25-34-jährig,medicament_consumption,2007,heart,0.0038
Frauen,35-44-jährig,medicament_consumption,2007,heart,0.0106
Frauen,45-54-jährig,medicament_consumption,2007,heart,0.015600000000000001
Frauen,55-64-jährig,medicament_consumption,2007,heart,0.0441
Frauen,65-74-jährig,medicament_consumption,2007,heart,0.1346
Frauen,75+-jährig,medicament_consumption,2007,heart,0.2954
Männer,15-24-jährig,medicament_consumption,2007,sleep,0.0046
Männer,25-34-jährig,medicament_consumption,2007,sleep,0.0148
Männer,35-44-jährig,medicament_consumption,2007,sleep,0.0217
Männer,45-54-jährig,medicament_consumption,2007,sleep,0.031
Männer,55-64-jährig,medicament_consumption,2007,sleep,0.050300000000000004
Männer,65-74-jährig,medicament_consumption,2007,sleep,0.07980000000000001
Männer,75+-jährig,medicament_consumption,2007,sleep,0.1195
Frauen,15-24-jährig,medicament_consumption,2007,sleep,0.0049
Frauen,25-34-jährig,medicament_consumption,2007,sleep,0.014199999999999999
Frauen,35-44-jährig,medicament_consumption,2007,sleep,0.0296
Frauen,45-54-jährig,medicament_consumption,2007,sleep,0.061399999999999996
Frauen,55-64-jährig,medicament_consumption,2007,sleep,0.0814
Frauen,65-74-jährig,medicament_consumption,2007,sleep,0.1429
Frauen,75+-jährig,medicament_consumption,2007,sleep,0.2389
Männer,15-24-jährig,medicament_consumption,2012,dolor,0.13570000000000002
Männer,25-34-jährig,medicament_consumption,2012,dolor,0.16190000000000002
Männer,35-44-jährig,medicament_consumption,2012,dolor,0.2173
Männer,45-54-jährig,medicament_consumption,2012,dolor,0.1765
Männer,55-64-jährig,medicament_consumption,2012,dolor,0.1916
Männer,65-74-jährig,medicament_consumption,2012,dolor,0.1885
Männer,75+-jährig,medicament_consumption,2012,dolor,0.21850000000000003
Frauen,15-24-jährig,medicament_consumption,2012,dolor,0.2464
Frauen,25-34-jährig,medicament_consumption,2012,dolor,0.2323
Frauen,35-44-jährig,medicament_consumption,2012,dolor,0.264
Frauen,45-54-jährig,medicament_consumption,2012,dolor,0.2862
Frauen,55-64-jährig,medicament_consumption,2012,dolor,0.30879999999999996
Frauen,65-74-jährig,medicament_consumption,2012,dolor,0.3005
Frauen,75+-jährig,medicament_consumption,2012,dolor,0.3309
Männer,15-24-jährig,medicament_consumption,2012,hpyertense,0.0078000000000000005
Männer,25-34-jährig,medicament_consumption,2012,hpyertense,0.0075
Männer,35-44-jährig,medicament_consumption,2012,hpyertense,0.0375
Männer,45-54-jährig,medicament_consumption,2012,hpyertense,0.1097
Männer,55-64-jährig,medicament_consumption,2012,hpyertense,0.2895
Männer,65-74-jährig,medicament_consumption,2012,hpyertense,0.4653
Männer,75+-jährig,medicament_consumption,2012,hpyertense,0.49579999999999996
Frauen,15-24-jährig,medicament_consumption,2012,hpyertense,0.0054
Frauen,25-34-jährig,medicament_consumption,2012,hpyertense,0.0171
Frauen,35-44-jährig,medicament_consumption,2012,hpyertense,0.0207
Frauen,45-54-jährig,medicament_consumption,2012,hpyertense,0.0823
Frauen,55-64-jährig,medicament_consumption,2012,hpyertense,0.2225
Frauen,65-74-jährig,medicament_consumption,2012,hpyertense,0.38079999999999997
Frauen,75+-jährig,medicament_consumption,2012,hpyertense,0.5523
Männer,15-24-jährig,medicament_consumption,2012,hychlorest,7.000000000000001e-4
Männer,25-34-jährig,medicament_consumption,2012,hychlorest,0.0023
Männer,35-44-jährig,medicament_consumption,2012,hychlorest,0.0131
Männer,45-54-jährig,medicament_consumption,2012,hychlorest,0.057300000000000004
Männer,55-64-jährig,medicament_consumption,2012,hychlorest,0.1577
Männer,65-74-jährig,medicament_consumption,2012,hychlorest,0.2876
Männer,75+-jährig,medicament_consumption,2012,hychlorest,0.3159
Frauen,15-24-jährig,medicament_consumption,2012,hychlorest,2e-4
Frauen,25-34-jährig,medicament_consumption,2012,hychlorest,0.0014000000000000002
Frauen,35-44-jährig,medicament_consumption,2012,hychlorest,0.0037
Frauen,45-54-jährig,medicament_consumption,2012,hychlorest,0.025699999999999997
Frauen,55-64-jährig,medicament_consumption,2012,hychlorest,0.109
Frauen,65-74-jährig,medicament_consumption,2012,hychlorest,0.19640000000000002
Frauen,75+-jährig,medicament_consumption,2012,hychlorest,0.2583
Männer,15-24-jährig,medicament_consumption,2012,heart,0.002
Männer,25-34-jährig,medicament_consumption,2012,heart,0.0027
Männer,35-44-jährig,medicament_consumption,2012,heart,0.0124
Männer,45-54-jährig,medicament_consumption,2012,heart,0.034
Männer,55-64-jährig,medicament_consumption,2012,heart,0.1008
Männer,65-74-jährig,medicament_consumption,2012,heart,0.2187
Männer,75+-jährig,medicament_consumption,2012,heart,0.2986
Frauen,15-24-jährig,medicament_consumption,2012,heart,0.006500000000000001
Frauen,25-34-jährig,medicament_consumption,2012,heart,0.0070999999999999995
Frauen,35-44-jährig,medicament_consumption,2012,heart,0.0079
Frauen,45-54-jährig,medicament_consumption,2012,heart,0.0216
Frauen,55-64-jährig,medicament_consumption,2012,heart,0.0492
Frauen,65-74-jährig,medicament_consumption,2012,heart,0.1079
Frauen,75+-jährig,medicament_consumption,2012,heart,0.2584
Männer,15-24-jährig,medicament_consumption,2012,sleep,0.0063
Männer,25-34-jährig,medicament_consumption,2012,sleep,0.0038
Männer,35-44-jährig,medicament_consumption,2012,sleep,0.0199
Männer,45-54-jährig,medicament_consumption,2012,sleep,0.0304
Männer,55-64-jährig,medicament_consumption,2012,sleep,0.0484
Männer,65-74-jährig,medicament_consumption,2012,sleep,0.0567
Männer,75+-jährig,medicament_consumption,2012,sleep,0.12179999999999999
Frauen,15-24-jährig,medicament_consumption,2012,sleep,0.013300000000000001
Frauen,25-34-jährig,medicament_consumption,2012,sleep,0.0204
Frauen,35-44-jährig,medicament_consumption,2012,sleep,0.0256
Frauen,45-54-jährig,medicament_consumption,2012,sleep,0.044000000000000004
Frauen,55-64-jährig,medicament_consumption,2012,sleep,0.0904
Frauen,65-74-jährig,medicament_consumption,2012,sleep,0.13419999999999999
Frauen,75+-jährig,medicament_consumption,2012,sleep,0.2134
Männer,15-24-jährig,medicament_consumption,2017,dolor,0.1514
Männer,25-34-jährig,medicament_consumption,2017,dolor,0.1844
Männer,35-44-jährig,medicament_consumption,2017,dolor,0.179
Männer,45-54-jährig,medicament_consumption,2017,dolor,0.1912
Männer,55-64-jährig,medicament_consumption,2017,dolor,0.20600000000000002
Männer,65-74-jährig,medicament_consumption,2017,dolor,0.1772
Männer,75+-jährig,medicament_consumption,2017,dolor,0.2151
Frauen,15-24-jährig,medicament_consumption,2017,dolor,0.2837
Frauen,25-34-jährig,medicament_consumption,2017,dolor,0.2685
Frauen,35-44-jährig,medicament_consumption,2017,dolor,0.2874
Frauen,45-54-jährig,medicament_consumption,2017,dolor,0.2943
Frauen,55-64-jährig,medicament_consumption,2017,dolor,0.2796
Frauen,65-74-jährig,medicament_consumption,2017,dolor,0.2735
Frauen,75+-jährig,medicament_consumption,2017,dolor,0.3552
Männer,15-24-jährig,medicament_consumption,2017,hpyertense,0.0032
Männer,25-34-jährig,medicament_consumption,2017,hpyertense,0.011899999999999999
Männer,35-44-jährig,medicament_consumption,2017,hpyertense,0.0387
Männer,45-54-jährig,medicament_consumption,2017,hpyertense,0.1195
Männer,55-64-jährig,medicament_consumption,2017,hpyertense,0.289
Männer,65-74-jährig,medicament_consumption,2017,hpyertense,0.4069
Männer,75+-jährig,medicament_consumption,2017,hpyertense,0.5415
Frauen,15-24-jährig,medicament_consumption,2017,hpyertense,0.0028000000000000004
Frauen,25-34-jährig,medicament_consumption,2017,hpyertense,0.005
Frauen,35-44-jährig,medicament_consumption,2017,hpyertense,0.018799999999999997
Frauen,45-54-jährig,medicament_consumption,2017,hpyertense,0.07919999999999999
Frauen,55-64-jährig,medicament_consumption,2017,hpyertense,0.21100000000000002
Frauen,65-74-jährig,medicament_consumption,2017,hpyertense,0.3436
Frauen,75+-jährig,medicament_consumption,2017,hpyertense,0.5478000000000001
Männer,15-24-jährig,medicament_consumption,2017,hychlorest,NA
Männer,25-34-jährig,medicament_consumption,2017,hychlorest,0.0042
Männer,35-44-jährig,medicament_consumption,2017,hychlorest,0.0139
Männer,45-54-jährig,medicament_consumption,2017,hychlorest,0.052300000000000006
Männer,55-64-jährig,medicament_consumption,2017,hychlorest,0.1696
Männer,65-74-jährig,medicament_consumption,2017,hychlorest,0.2798
Männer,75+-jährig,medicament_consumption,2017,hychlorest,0.359
Frauen,15-24-jährig,medicament_consumption,2017,hychlorest,NA
Frauen,25-34-jährig,medicament_consumption,2017,hychlorest,0.0014000000000000002
Frauen,35-44-jährig,medicament_consumption,2017,hychlorest,0.0025
Frauen,45-54-jährig,medicament_consumption,2017,hychlorest,0.0218
Frauen,55-64-jährig,medicament_consumption,2017,hychlorest,0.10039999999999999
Frauen,65-74-jährig,medicament_consumption,2017,hychlorest,0.1946
Frauen,75+-jährig,medicament_consumption,2017,hychlorest,0.2506
Männer,15-24-jährig,medicament_consumption,2017,heart,0.0034000000000000002
Männer,25-34-jährig,medicament_consumption,2017,heart,8e-4
Männer,35-44-jährig,medicament_consumption,2017,heart,0.0113
Männer,45-54-jährig,medicament_consumption,2017,heart,0.0379
Männer,55-64-jährig,medicament_consumption,2017,heart,0.11470000000000001
Männer,65-74-jährig,medicament_consumption,2017,heart,0.2075
Männer,75+-jährig,medicament_consumption,2017,heart,0.3308
Frauen,15-24-jährig,medicament_consumption,2017,heart,0.0021
Frauen,25-34-jährig,medicament_consumption,2017,heart,0.0018
Frauen,35-44-jährig,medicament_consumption,2017,heart,0.0083
Frauen,45-54-jährig,medicament_consumption,2017,heart,0.017
